mutation_signature,gene_name,mirna_family,upregulating_hits_pct,total_hits,upregulating_hits,stats_log2fc_mean,gene_is_brca_driver,gene_is_onc,gene_is_tsupp,subtype_matches,mirna_is_onc,mirna_is_tsupp,mirna_upreg_in_brca,mirna_downreg_in_brca,binding_tendency,number_binding,number_not_binding,gene_type,is_cancer_promoting,mirna_true_conditions,triplet_behavior,triplet_id
SBS3,LINC00298,miR-6804-3p,0.0,1,0,2.3878715177475685,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_LINC00298_miR-6804-3p
SBS3,LINC00630,miR-3940-5p/4507,0.0,1,0,2.195266643948265,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_LINC00630_miR-3940-5p/4507
SBS3,LINC00630,miR-609,0.0,1,0,2.195266643948265,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_LINC00630_miR-609
SBS3,LINC00630,miR-6503-3p,0.0,1,0,2.195266643948265,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_LINC00630_miR-6503-3p
SBS3,LINC00630,miR-6768-5p,0.0,1,0,2.195266643948265,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_LINC00630_miR-6768-5p
SBS3,LINC00630,miR-9-5p,0.0,1,0,2.195266643948265,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_LINC00630_miR-9-5p
SBS3,LL22NC03-2H8.5,let-7a-2-3p/let-7g-3p,0.0,1,0,-4.86459887389208,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_LL22NC03-2H8.5_let-7a-2-3p/let-7g-3p
SBS3,LL22NC03-2H8.5,let-7c-3p,0.0,1,0,-4.86459887389208,False,False,False,True,False,True,False,True,100.0,1,0,Other,False,"mirna_is_tsupp, mirna_downreg_in_brca",fully_downregulating,SBS3_LL22NC03-2H8.5_let-7c-3p
SBS3,LRCH2,miR-1268a/1268b,0.0,1,0,1.2557907772735186,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_LRCH2_miR-1268a/1268b
SBS3,LRCH2,miR-637,0.0,1,0,1.2557907772735186,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_LRCH2_miR-637
SBS3,LRRC27,miR-4740-5p,0.0,1,0,2.6196818020777344,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_LRRC27_miR-4740-5p
SBS3,LRRC27,miR-4746-3p,0.0,1,0,2.6196818020777344,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_LRRC27_miR-4746-3p
SBS3,LRRFIP1,miR-4281,0.0,1,0,2.5779048184387845,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_LRRFIP1_miR-4281
SBS3,LRRFIP1,miR-615-5p,0.0,1,0,2.5779048184387845,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_LRRFIP1_miR-615-5p
SBS3,LRRFIP1,miR-6752-5p/6842-5p/7110-5p,0.0,1,0,2.5779048184387845,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_LRRFIP1_miR-6752-5p/6842-5p/7110-5p
SBS3,LUC7L3,miR-23-5p,0.0,1,0,-1.844672297384797,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_LUC7L3_miR-23-5p
SBS3,LUC7L3,miR-4652-5p,0.0,1,0,-1.844672297384797,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_LUC7L3_miR-4652-5p
SBS3,LUC7L3,miR-4757-3p,0.0,1,0,-1.844672297384797,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_LUC7L3_miR-4757-3p
SBS3,LYN,miR-1268a/1268b,0.0,1,0,-3.139296805572985,False,True,False,False,False,False,False,False,100.0,1,0,Oncogene,False,,fully_downregulating,SBS3_LYN_miR-1268a/1268b
SBS3,LYN,miR-6776-5p,0.0,1,0,-3.139296805572985,False,True,False,False,False,False,False,False,100.0,1,0,Oncogene,False,,fully_downregulating,SBS3_LYN_miR-6776-5p
SBS3,LYNX1,miR-27b-5p,0.0,1,0,1.4904480367005324,False,False,False,False,False,False,True,False,100.0,1,0,Other,False,mirna_upreg_in_brca,fully_downregulating,SBS3_LYNX1_miR-27b-5p
SBS3,LYNX1,miR-4761-3p,0.0,1,0,1.4904480367005324,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_LYNX1_miR-4761-3p
SBS3,LYNX1,miR-539-5p,0.0,1,0,1.4904480367005324,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_LYNX1_miR-539-5p
SBS3,LYNX1,miR-598-5p,0.0,1,0,1.4904480367005324,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_LYNX1_miR-598-5p
SBS3,LYRM2,miR-4767,0.0,1,0,-1.7639735756722197,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_LYRM2_miR-4767
SBS3,LYRM2,miR-522-3p,0.0,1,0,-1.7639735756722197,False,False,False,False,True,False,False,True,100.0,1,0,Other,False,"mirna_is_onc, mirna_downreg_in_brca",fully_downregulating,SBS3_LYRM2_miR-522-3p
SBS3,LYRM2,miR-571,0.0,1,0,-1.7639735756722197,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_LYRM2_miR-571
SBS3,MAFK,miR-6781-5p,0.0,1,0,4.170303611873797,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MAFK_miR-6781-5p
SBS3,MAFK,miR-6782-5p,0.0,1,0,4.170303611873797,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MAFK_miR-6782-5p
SBS3,MAMDC2,miR-147a,0.0,1,0,1.873176380337808,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MAMDC2_miR-147a
SBS3,MAMDC2,miR-147b_pred,0.0,1,0,1.873176380337808,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MAMDC2_miR-147b_pred
SBS3,MAMDC2,miR-323b-5p/410-5p/494-5p,0.0,1,0,1.873176380337808,False,False,False,False,False,False,False,True,100.0,1,0,Other,False,mirna_downreg_in_brca,fully_downregulating,SBS3_MAMDC2_miR-323b-5p/410-5p/494-5p
SBS3,MAMDC2,miR-3942-5p,0.0,1,0,1.873176380337808,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MAMDC2_miR-3942-5p
SBS3,MAN1B1,miR-3928-5p/6806-3p,0.0,1,0,2.0102473468299284,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MAN1B1_miR-3928-5p/6806-3p
SBS3,MAN1B1,miR-4757-5p/6744-3p,0.0,1,0,2.0102473468299284,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MAN1B1_miR-4757-5p/6744-3p
SBS3,MAN1B1,miR-608/4651,0.0,1,0,2.0102473468299284,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MAN1B1_miR-608/4651
SBS3,MAP2K4P1,miR-1323,0.0,1,0,2.230297619421794,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MAP2K4P1_miR-1323
SBS3,MAP7D2,miR-1268a/1268b,0.0,1,0,-2.0070547575339504,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MAP7D2_miR-1268a/1268b
SBS3,MAP7D2,miR-3913-3p,0.0,1,0,-2.0070547575339504,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MAP7D2_miR-3913-3p
SBS3,MAP7D2,miR-4687-5p,0.0,1,0,-2.0070547575339504,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MAP7D2_miR-4687-5p
SBS3,MAP7D2,miR-5010-3p,0.0,1,0,-2.0070547575339504,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MAP7D2_miR-5010-3p
SBS3,MAP7D2,miR-548l,0.0,1,0,-2.0070547575339504,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MAP7D2_miR-548l
SBS3,MAP7D2,miR-6765-5p,0.0,1,0,-2.0070547575339504,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MAP7D2_miR-6765-5p
SBS3,MAP7D2,miR-6804-3p,0.0,1,0,-2.0070547575339504,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MAP7D2_miR-6804-3p
SBS3,MAP7D2,miR-6823-5p,0.0,1,0,-2.0070547575339504,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MAP7D2_miR-6823-5p
SBS3,MAP7D2,miR-7845-5p,0.0,1,0,-2.0070547575339504,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MAP7D2_miR-7845-5p
SBS3,MATR3,miR-4529-5p,0.0,1,0,1.6155884977751969,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MATR3_miR-4529-5p
SBS3,MATR3,miR-6784-5p,0.0,1,0,1.6155884977751969,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MATR3_miR-6784-5p
SBS3,MCF2,miR-1323,0.0,1,0,-2.3278958181470006,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MCF2_miR-1323
SBS3,MCF2,miR-548au-3p,0.0,1,0,-2.3278958181470006,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MCF2_miR-548au-3p
SBS3,MCF2,miR-548av-3p,0.0,1,0,-2.3278958181470006,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MCF2_miR-548av-3p
SBS3,MCF2,miR-548az-3p/548ar-3p/548a-3p/548e-3p/548f-3p,0.0,1,0,-2.3278958181470006,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MCF2_miR-548az-3p/548ar-3p/548a-3p/548e-3p/548f-3p
SBS3,MCF2,miR-548bc_pred,0.0,1,0,-2.3278958181470006,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MCF2_miR-548bc_pred
SBS3,MCF2,miR-548c-3p,0.0,1,0,-2.3278958181470006,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MCF2_miR-548c-3p
SBS3,MCF2,miR-603,0.0,1,0,-2.3278958181470006,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MCF2_miR-603
SBS3,MCF2,miR-8063,0.0,1,0,-2.3278958181470006,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MCF2_miR-8063
SBS3,MCM10,miR-22-5p,0.0,1,0,-3.846679978082959,False,False,False,False,False,False,True,True,100.0,1,0,Other,False,"mirna_upreg_in_brca, mirna_downreg_in_brca",fully_downregulating,SBS3_MCM10_miR-22-5p
SBS3,MCM10,miR-4530,0.0,1,0,-3.846679978082959,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MCM10_miR-4530
SBS3,MCM10,miR-608/4651,0.0,1,0,-3.846679978082959,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MCM10_miR-608/4651
SBS3,MRPS18C,miR-6505-3p,0.0,1,0,2.801735849556444,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MRPS18C_miR-6505-3p
SBS3,MS4A6A,miR-1199-5p/6751-3p,0.0,1,0,1.912976163300777,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MS4A6A_miR-1199-5p/6751-3p
SBS3,MS4A6A,miR-4505/5787,0.0,1,0,1.912976163300777,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MS4A6A_miR-4505/5787
SBS3,MS4A6A,miR-6124,0.0,1,0,1.912976163300777,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MS4A6A_miR-6124
SBS3,MS4A6A,miR-6853-3p,0.0,1,0,1.912976163300777,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MS4A6A_miR-6853-3p
SBS3,MS4A6A,miR-758-5p,0.0,1,0,1.912976163300777,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MS4A6A_miR-758-5p
SBS3,MT1JP,miR-551b-5p,0.0,1,0,4.762569091244357,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MT1JP_miR-551b-5p
SBS3,MTFR1,miR-1183,0.0,1,0,-2.7051675112073923,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MTFR1_miR-1183
SBS3,MTFR1,miR-1249-3p,0.0,1,0,-2.7051675112073923,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MTFR1_miR-1249-3p
SBS3,MTFR1,miR-1268a/1268b,0.0,1,0,-2.7051675112073923,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MTFR1_miR-1268a/1268b
SBS3,MTFR1,miR-147a,0.0,1,0,-2.7051675112073923,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MTFR1_miR-147a
SBS3,MTFR1,miR-2861,0.0,1,0,-2.7051675112073923,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MTFR1_miR-2861
SBS3,MTFR1,miR-323b-5p/410-5p/494-5p,0.0,1,0,-2.7051675112073923,False,False,False,False,False,False,False,True,100.0,1,0,Other,False,mirna_downreg_in_brca,fully_downregulating,SBS3_MTFR1_miR-323b-5p/410-5p/494-5p
SBS3,MTFR1,miR-4261,0.0,1,0,-2.7051675112073923,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MTFR1_miR-4261
SBS3,MTFR1,miR-4275,0.0,1,0,-2.7051675112073923,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MTFR1_miR-4275
SBS3,MTFR1,miR-431-3p,0.0,1,0,-2.7051675112073923,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MTFR1_miR-431-3p
SBS3,MTFR1,miR-4699-3p,0.0,1,0,-2.7051675112073923,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MTFR1_miR-4699-3p
SBS3,MTFR1,miR-516b-5p,0.0,1,0,-2.7051675112073923,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MTFR1_miR-516b-5p
SBS3,MTFR1,miR-543,0.0,1,0,-2.7051675112073923,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MTFR1_miR-543
SBS3,MTFR1,miR-6090,0.0,1,0,-2.7051675112073923,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MTFR1_miR-6090
SBS3,MTFR1,miR-6756-5p/6766-5p,0.0,1,0,-2.7051675112073923,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MTFR1_miR-6756-5p/6766-5p
SBS3,MTFR1,miR-6873-5p,0.0,1,0,-2.7051675112073923,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MTFR1_miR-6873-5p
SBS3,MTUS1,miR-1227-5p,0.0,1,0,-2.1098077305446608,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MTUS1_miR-1227-5p
SBS3,MTUS1,miR-1301-5p/6502-5p,0.0,1,0,-2.1098077305446608,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MTUS1_miR-1301-5p/6502-5p
SBS3,MTUS1,miR-18-5p,0.0,1,0,-2.1098077305446608,False,False,False,False,True,False,True,False,100.0,1,0,Other,False,"mirna_is_onc, mirna_upreg_in_brca",fully_downregulating,SBS3_MTUS1_miR-18-5p
SBS3,MTUS1,miR-4710,0.0,1,0,-2.1098077305446608,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MTUS1_miR-4710
SBS3,MTUS1,miR-4767,0.0,1,0,-2.1098077305446608,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MTUS1_miR-4767
SBS3,MTUS1,miR-6767-3p,0.0,1,0,-2.1098077305446608,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MTUS1_miR-6767-3p
SBS3,MTUS1,miR-6799-5p,0.0,1,0,-2.1098077305446608,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MTUS1_miR-6799-5p
SBS3,MTUS1,miR-6842-3p,0.0,1,0,-2.1098077305446608,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MTUS1_miR-6842-3p
SBS3,MTUS1,miR-7108-5p,0.0,1,0,-2.1098077305446608,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MTUS1_miR-7108-5p
SBS3,MTX1,miR-103b,0.0,1,0,-4.164731852949256,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MTX1_miR-103b
SBS3,MTX1,miR-296-3p,0.0,1,0,-4.164731852949256,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MTX1_miR-296-3p
SBS3,MTX1,miR-324_pred,0.0,1,0,-4.164731852949256,False,False,False,False,False,False,True,False,100.0,1,0,Other,False,mirna_upreg_in_brca,fully_downregulating,SBS3_MTX1_miR-324_pred
SBS3,MTX1,miR-4312,0.0,1,0,-4.164731852949256,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MTX1_miR-4312
SBS3,MTX1,miR-4635,0.0,1,0,-4.164731852949256,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MTX1_miR-4635
SBS3,MTX1,miR-4691-5p/6792-3p,0.0,1,0,-4.164731852949256,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MTX1_miR-4691-5p/6792-3p
SBS3,MTX1,miR-4783-3p,0.0,1,0,-4.164731852949256,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MTX1_miR-4783-3p
SBS3,MTX1,miR-609,0.0,1,0,-4.164731852949256,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MTX1_miR-609
SBS3,MTX1,miR-6771-3p,0.0,1,0,-4.164731852949256,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MTX1_miR-6771-3p
SBS3,MTX1,miR-6836-3p,0.0,1,0,-4.164731852949256,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MTX1_miR-6836-3p
SBS3,MTX1,miR-6837-3p,0.0,1,0,-4.164731852949256,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MTX1_miR-6837-3p
SBS3,MUSK,miR-4502,0.0,1,0,-4.591935424111128,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MUSK_miR-4502
SBS3,MYBPHL,miR-1238-5p/4758-5p,0.0,1,0,-3.3756386816321298,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MYBPHL_miR-1238-5p/4758-5p
SBS3,MYBPHL,miR-3186-5p,0.0,1,0,-3.3756386816321298,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MYBPHL_miR-3186-5p
SBS3,MYBPHL,miR-423-5p,0.0,1,0,-3.3756386816321298,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MYBPHL_miR-423-5p
SBS3,MYBPHL,miR-4534/8082,0.0,1,0,-3.3756386816321298,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MYBPHL_miR-4534/8082
SBS3,MYBPHL,miR-6756-5p/6766-5p,0.0,1,0,-3.3756386816321298,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MYBPHL_miR-6756-5p/6766-5p
SBS3,MYOM3,miR-101-5p,0.0,1,0,-2.545993134488927,False,False,False,False,False,True,False,True,100.0,1,0,Other,False,"mirna_is_tsupp, mirna_downreg_in_brca",fully_downregulating,SBS3_MYOM3_miR-101-5p
SBS3,MYOM3,miR-1263,0.0,1,0,-2.545993134488927,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MYOM3_miR-1263
SBS3,MYOM3,miR-1266-5p/4518,0.0,1,0,-2.545993134488927,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MYOM3_miR-1266-5p/4518
SBS3,MYOM3,miR-128-1-5p,0.0,1,0,-2.545993134488927,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MYOM3_miR-128-1-5p
SBS3,MYOM3,miR-203a_pred,0.0,1,0,-2.545993134488927,False,False,False,False,False,False,True,False,100.0,1,0,Other,False,mirna_upreg_in_brca,fully_downregulating,SBS3_MYOM3_miR-203a_pred
SBS3,MYOM3,miR-203b-3p,0.0,1,0,-2.545993134488927,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MYOM3_miR-203b-3p
SBS3,MYOM3,miR-223-5p,0.0,1,0,-2.545993134488927,False,False,False,False,False,False,False,True,100.0,1,0,Other,False,mirna_downreg_in_brca,fully_downregulating,SBS3_MYOM3_miR-223-5p
SBS3,MYOM3,miR-338-5p,0.0,1,0,-2.545993134488927,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MYOM3_miR-338-5p
SBS3,MYOM3,miR-34-5p/449-5p,0.0,1,0,-2.545993134488927,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MYOM3_miR-34-5p/449-5p
SBS3,MYOM3,miR-34b-5p/449c-5p,0.0,1,0,-2.545993134488927,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MYOM3_miR-34b-5p/449c-5p
SBS3,MYOM3,miR-3654,0.0,1,0,-2.545993134488927,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MYOM3_miR-3654
SBS3,MYOM3,miR-3689d/6851-5p,0.0,1,0,-2.545993134488927,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MYOM3_miR-3689d/6851-5p
SBS3,MYOM3,miR-3934-5p,0.0,1,0,-2.545993134488927,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MYOM3_miR-3934-5p
SBS3,MYOM3,miR-4260,0.0,1,0,-2.545993134488927,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MYOM3_miR-4260
SBS3,MYOM3,miR-4517,0.0,1,0,-2.545993134488927,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MYOM3_miR-4517
SBS3,MYOM3,miR-512-3p,0.0,1,0,-2.545993134488927,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MYOM3_miR-512-3p
SBS3,MYOM3,miR-597-5p,0.0,1,0,-2.545993134488927,False,False,False,False,False,False,False,False,100.0,1,0,Other,False,,fully_downregulating,SBS3_MYOM3_miR-597-5p
